system:index,MNDWI,NBR,NDMI,NDVI,block_id,blue,class_numeric,dist_to_water,elev_rel_lake,green,nir,red,reserve_id,slope,swir1,swir2,.geo
17065,0.7609525,0.5766915,0.39967448,-0.17073251,8.53603984E8,0.06074125,2.0,30.0,1.7053026E-13,0.08919,0.0287175,0.03865875,5,0.0,0.01206625,0.0062775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.927062056813352,46.907702296377394]}"
17066,0.7741139,0.58062184,0.4383407,-0.19709712,8.53603984E8,0.0647975,1.0,0.0,1.7053026E-13,0.09335625,0.03084875,0.04596,5,0.0,0.01242375,0.00730875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9274558138357465,46.907704059740944]}"
17067,0.6189825,0.5507618,0.4233247,-0.028893918,8.53603984E8,0.0662275,2.0,30.0,1.7053026E-13,0.0992825,0.05078625,0.06151125,5,5.4143023,0.02495,0.01426625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.927849570883996,46.90770582174923]}"
17068,0.0073572826,0.34107146,0.1696985,0.17365865,8.53703984E8,0.07710375,2.0,60.0,4.0,0.11158875,0.13235125,0.092435,5,0.0,0.1168,0.070435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9282433279581035,46.9077075824023]}"
17069,-0.33324736,0.33310866,0.1178003,0.42684606,8.53703984E8,0.05812875,6.0,90.0,4.0,0.09401625,0.2324375,0.08991875,5,0.0,0.18344624,0.1162775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.92863708505799,46.90770934170013]}"
17070,-0.5015817,0.52883166,0.2012548,0.6423722,8.53703984E8,0.04343,6.0,94.86833,4.0,0.0651825,0.28591126,0.06357375,5,1.6437414,0.196,0.09770125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.929030842183643,46.90771109964273]}"
17071,-0.48420775,0.5242884,0.18279013,0.65003365,8.53703984E8,0.0391125,2.0,90.0,3.0,0.0672725,0.2653825,0.0585275,5,0.0,0.19177875,0.08455625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.929424599335088,46.90771285623012]}"
17072,-0.4784208,0.4169957,0.10278088,0.5902171,8.53703984E8,0.03854875,2.0,67.08204,4.0,0.0651825,0.22911,0.061965,5,1.6437414,0.18647125,0.09426375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.929818356512262,46.907714611462225]}"
17073,-0.3830175,0.41076437,0.09201969,0.45673844,8.53703984E8,0.05427875,2.0,42.426407,4.0,0.088695,0.22758375,0.0839375,5,0.92740995,0.18633375,0.09550125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.930212113715192,46.90771636533914]}"
17074,-0.23375127,0.35048544,0.067457564,0.31166556,8.53703984E8,0.0723325,2.0,30.0,4.0,0.1059375,0.20170625,0.1014,5,2.297482,0.16334376,0.0898225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.930605870943796,46.90771811786082]}"
17075,-0.3062966,0.3089107,0.030159926,0.34851196,8.53703984E8,0.06235,2.0,30.0,3.0,0.0816825,0.15187626,0.076595,5,0.92740995,0.13911626,0.0787125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.93099962819808,46.90771986902726]}"
17076,-0.37876645,0.3656047,0.051011182,0.45731258,8.53703984E8,0.045575,1.0,0.0,3.0,0.0677675,0.1597825,0.06063125,5,1.8543341,0.137535,0.0739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.931393385478042,46.907721618838465]}"
17077,-0.32106936,0.41314662,0.14456704,0.49471393,8.53703984E8,0.04701875,4.0,30.0,3.0,0.0667775,0.17918375,0.06054875,5,1.3573651,0.13050875,0.07146625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.931787142783655,46.90772336729445]}"
17078,-0.48000923,0.704123,0.4095089,0.8117079,8.54003984E8,0.024785,4.0,30.0,17.0,0.041835,0.2888675,0.02924,5,4.5875998,0.1226025,0.0505525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.940449809955406,46.907761490451776]}"
17079,-0.48450196,0.75343627,0.43806186,0.8038002,8.54003984E8,0.02576125,6.0,60.0,18.0,0.04165625,0.29841,0.03216875,5,6.168083,0.11890375,0.04457125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.940843567845402,46.907763207737354]}"
17080,-0.4850452,0.7193808,0.43254024,0.8016832,8.54003984E8,0.022475,6.0,90.0,19.0,0.0436225,0.28257,0.0317975,5,10.624279,0.11108,0.045025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.941237325760548,46.9077649236677]}"
17081,0.58184665,0.5948,0.40683806,0.2469851,8.53303984E8,0.03467125,1.0,0.0,1.7053026E-13,0.03709125,0.02463375,0.01406,5,0.0,0.00977,0.0069925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.914065450411618,46.907913196137876]}"
17082,0.68393487,0.5981204,0.49228683,0.27758378,8.53303984E8,0.03709125,1.0,0.0,1.7053026E-13,0.03709125,0.0220625,0.0122725,5,0.0,0.00559,0.0053975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.914459208547443,46.90791500423293]}"
17083,0.6596044,0.5949207,0.54526764,0.19195873,8.53303984E8,0.03632125,1.0,0.0,1.7053026E-13,0.03486375,0.0246475,0.0133175,5,0.0,0.00805125,0.00571375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.915246724898552,46.907918616357335]}"
17084,0.6664611,0.5948,0.555672,0.21415637,8.53303984E8,0.0352075,1.0,0.0,1.7053026E-13,0.0348775,0.02466125,0.01575125,5,0.0,0.00706125,0.00519125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9156404831138,46.90792042038669]}"
17085,0.74551857,0.51682734,0.6443998,0.23478818,8.53303984E8,0.035015,1.0,0.0,1.7053026E-13,0.03711875,0.02466125,0.013455,5,0.0,0.0063325,0.0063325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9160342413555025,46.90792222306084]}"
17086,0.72706926,0.7385471,0.60683185,0.20394135,8.53403984E8,0.03412125,1.0,0.0,1.7053026E-13,0.0354275,0.02466125,0.0170575,5,0.0,0.00579625,0.00312875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.916427999623616,46.90792402437971]}"
17087,0.696447,0.6117345,0.57046205,0.21349798,8.53403984E8,0.03557875,1.0,0.0,1.7053026E-13,0.0394975,0.02633875,0.01707125,5,0.0,0.006415,0.0046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.916821757918124,46.90792582434339]}"
17088,0.71319985,0.607926,0.54509693,0.18558635,8.53403984E8,0.03629375,1.0,0.0,1.7053026E-13,0.043815,0.0221175,0.01692,5,0.0,0.0084775,0.0049575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.917215516239045,46.907927622951796]}"
17089,0.6982479,0.6189938,0.4909641,0.07354946,8.53403984E8,0.04138125,1.0,0.0,1.7053026E-13,0.04792625,0.0221175,0.01734625,5,0.0,0.0075425,0.0049575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.917609274586295,46.90792942020501]}"
17090,0.86077356,0.64318687,0.6721676,0.037324596,8.53403984E8,0.0451625,1.0,0.0,1.7053026E-13,0.05980625,0.02213125,0.02130625,5,0.0,0.0044075,0.0049575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.91800303295988,46.90793121610296]}"
17091,0.7724873,0.60506046,0.53744113,-0.06723553,8.53403984E8,0.05777125,1.0,0.0,1.7053026E-13,0.07344625,0.02213125,0.0255275,5,0.0,0.008065,0.00626375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.91839679135982,46.90793301064569]}"
17092,0.8716973,0.66872144,0.51980007,-0.098573275,8.53403984E8,0.06456375,1.0,0.0,1.7053026E-13,0.08458375,0.02215875,0.02779625,5,0.0,0.00601625,0.0049575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.918790549786059,46.907934803833164]}"
17093,0.8716973,0.6121913,0.5213053,-0.08127752,8.53403984E8,0.06593875,1.0,0.0,1.7053026E-13,0.08776,0.0247025,0.0295975,5,0.0,0.00601625,0.00284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.919184308238562,46.90793659566542]}"
17094,0.85647404,0.5147237,0.52153987,-0.09085174,8.53403984E8,0.0638625,1.0,0.0,1.7053026E-13,0.07688375,0.02215875,0.02781,5,0.0,0.00681375,0.008725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.919578066717315,46.90793838614244]}"
17095,0.87740046,0.5470311,0.6026827,-0.09085174,8.53403984E8,0.0672725,1.0,0.0,1.7053026E-13,0.08232875,0.0221725,0.02782375,5,0.0,0.00535625,0.00604375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9199718252223175,46.907940175264244]}"
17096,0.85212755,0.7612298,0.5173483,-0.13390869,8.53503984E8,0.07127375,1.0,0.0,1.7053026E-13,0.0860825,0.02430375,0.0278925,5,0.0,0.00807875,0.003775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.920365583753558,46.9079419630308]}"
17097,0.85980535,0.5930606,0.5545927,-0.14173022,8.53503984E8,0.0726075,1.0,0.0,1.7053026E-13,0.0892725,0.02642125,0.03128875,5,0.0,0.00659375,0.00307375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.920759342311008,46.90794374944212]}"
17098,0.8614254,0.8261048,0.5703871,-0.13571692,8.53503984E8,0.07388625,1.0,0.0,1.7053026E-13,0.08776,0.026435,0.03150875,5,0.0,0.00642875,0.0017675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.921153100894621,46.90794553449822]}"
17099,0.8687943,0.5609258,0.57681346,-0.13571692,8.53503984E8,0.0739275,1.0,0.0,1.7053026E-13,0.09176125,0.02642125,0.03353,5,0.0,0.00746,0.006305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.921546859504394,46.90794731819907]}"
17100,0.9069145,0.67011744,0.69367474,-0.13206175,8.53503984E8,0.07641625,1.0,0.0,1.7053026E-13,0.0959,0.02642125,0.0347125,5,0.0,0.00477875,0.00571375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.921940618140304,46.90794910054469]}"
17101,0.90176463,0.82622325,0.6211368,-0.1698918,8.53503984E8,0.07385875,1.0,0.0,1.7053026E-13,0.09173375,0.026435,0.0365,5,0.0,0.00557625,0.0017675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.922334376802362,46.90795088153506]}"
17102,0.8674466,0.5803471,0.49020645,-0.17899504,8.53503984E8,0.06750625,1.0,0.0,1.7053026E-13,0.0907575,0.0243175,0.03815,5,0.0,0.0064425,0.00541125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.922728135490517,46.90795266117022]}"
17103,0.90950316,0.5945524,0.662171,-0.24884921,8.53503984E8,0.06750625,1.0,0.0,1.7053026E-13,0.08747125,0.02295625,0.039855,5,0.0,0.00442125,0.0057825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.923121894204743,46.90795443945012]}"
17104,0.867179,0.7616397,0.5565718,-0.14094856,8.53503984E8,0.05982,2.0,30.0,1.7053026E-13,0.08457,0.026435,0.0381775,5,0.0,0.00681375,0.00321125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.92351565294503,46.907956216374814]}"
17105,0.8552907,0.64795905,0.55701894,-0.14882179,8.53503984E8,0.0600125,2.0,30.0,1.7053026E-13,0.0849,0.026435,0.03854875,5,0.0,0.00681375,0.0057275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9239094117113655,46.90795799194425]}"
17106,0.84357077,0.49523568,0.55540323,-0.18795627,8.53603984E8,0.06016375,1.0,0.0,1.7053026E-13,0.08254875,0.026435,0.0376,5,0.0,0.00581,0.0063325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.924303170503755,46.907959766158456]}"
17107,0.80039334,0.5948,0.46061143,-0.1780139,8.53603984E8,0.05942125,1.0,0.0,1.7053026E-13,0.07693875,0.026435,0.03384625,5,0.0,0.00849125,0.0068275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.924696929322118,46.90796153901742]}"
17108,0.76568353,0.64380515,0.4272049,-0.14417565,8.53603984E8,0.057015,1.0,0.0,1.7053026E-13,0.0749725,0.02468875,0.03507,5,0.0,0.011145,0.00552125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.925090688166465,46.907963310521154]}"
17109,0.82750076,0.6752974,0.6043692,-0.043710344,8.53603984E8,0.0563,1.0,0.0,1.7053026E-13,0.07119125,0.0261875,0.0315225,5,0.0,0.00757,0.0044625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.925484447036779,46.90796508066964]}"
17110,0.82750076,0.50966763,0.52646035,-0.13267782,8.53603984E8,0.05568125,1.0,0.0,1.7053026E-13,0.07407875,0.02221375,0.03672,5,0.0,0.00681375,0.00730875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.925878205933027,46.907966849462895]}"
17111,0.8020938,0.85694665,0.5105707,-0.13122472,8.53603984E8,0.0594075,1.0,0.0,1.7053026E-13,0.079455,0.02298375,0.03508375,5,0.0,0.00975625,0.0015475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.926271964855234,46.90796861690094]}"
17112,0.8081174,0.6383288,0.4111595,-0.1655557,8.53603984E8,0.0607275,1.0,0.0,1.7053026E-13,0.08226,0.0233825,0.03865875,5,0.0,0.01038875,0.00541125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.92666572380332,46.90797038298373]}"
17113,0.75052136,0.5337863,0.39531088,-0.19715378,8.53603984E8,0.0637525,1.0,0.0,1.7053026E-13,0.09134875,0.02873125,0.045795,5,0.0,0.01242375,0.0080925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.927059482777276,46.90797214771125]}"
17114,0.72409874,0.50212467,0.3639768,-0.26329762,8.53603984E8,0.06921125,1.0,0.0,1.7053026E-13,0.0992825,0.02864875,0.05111625,5,0.0,0.01467875,0.01126875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.927453241777113,46.90797391108358]}"
17115,0.30762267,0.2829335,0.038262557,-0.12771955,8.53603984E8,0.08180625,2.0,30.0,1.7053026E-13,0.11780375,0.0754125,0.09568,5,0.0,0.06246,0.04547875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.927847000802792,46.90797567310063]}"
17116,-0.13552596,0.21904154,0.07994037,0.1720618,8.53703984E8,0.08436375,2.0,60.0,4.0,0.1290375,0.190115,0.12714,5,5.492255,0.16614875,0.12657624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9282407598543285,46.9079774337625]}"
17117,-0.40272388,0.40718505,0.14217274,0.5046345,8.53703984E8,0.05631375,2.0,84.85281,4.0,0.08076125,0.27355,0.08494125,5,0.92740995,0.20099124,0.11648375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.928634518931644,46.90797919306908]}"
17118,-0.46788666,0.45607564,0.13693266,0.62444526,8.53703984E8,0.04127125,2.0,94.86833,4.0,0.0711225,0.26035,0.0628175,5,1.6437472,0.1982825,0.0976875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9290282780347265,46.90798095102043]}"
17119,-0.36245495,0.34737808,0.057334013,0.47270223,8.53703984E8,0.0565475,2.0,108.16654,3.0,0.08743,0.22845,0.08485875,5,1.3573722,0.19072,0.10075375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.929422037163586,46.90798270761657]}"
17120,-0.2347512,0.33482233,0.07483531,0.33018038,8.53703984E8,0.06719,2.0,84.85281,3.0,0.09943375,0.184505,0.09195375,5,1.3573722,0.14940125,0.08546375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.929815796318215,46.907984462857414]}"
17121,-0.3081156,0.43251026,0.14986917,0.47511825,8.53703984E8,0.052285,2.0,67.08204,4.0,0.06681875,0.17043875,0.06123625,5,1.3573722,0.126425,0.06987125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.930209555498548,46.90798621674309]}"
17122,-0.46258494,0.47239023,0.15716448,0.6236298,8.53703984E8,0.035785,2.0,60.0,3.0,0.0607,0.215745,0.0503875,5,0.0,0.15816,0.0740375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.930603314704597,46.907987969273485]}"
17123,-0.5469165,0.43966496,0.082816154,0.62124646,8.53703984E8,0.0358125,2.0,42.426407,4.0,0.0565475,0.223335,0.0515975,5,0.92740995,0.1751275,0.08589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.930997073936319,46.907989720448654]}"
17124,-0.50614226,0.41227287,0.096109495,0.62670916,8.53703984E8,0.03645875,2.0,30.0,4.0,0.060645,0.21899,0.05405875,5,1.6437472,0.184725,0.08854375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.931390833193712,46.90799147026859]}"
17125,-0.48758608,0.44129863,0.1004447,0.60704154,8.53703984E8,0.034025,2.0,42.426407,3.0,0.060645,0.218385,0.0559425,5,2.8668966,0.17686,0.08015625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.931784592476768,46.907993218733274]}"
17126,-0.48491225,0.41339147,0.09571235,0.5660335,8.53803984E8,0.0339975,4.0,67.08204,2.0,0.05785375,0.20434625,0.05760625,5,0.0,0.16678125,0.08213625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.932178351785436,46.90799496584274]}"
17127,-0.49062023,0.41616243,0.09087053,0.59002537,8.53803984E8,0.03769625,4.0,94.86833,2.0,0.06004,0.21127625,0.05496625,5,1.6437472,0.1739175,0.0859725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.932572111119695,46.90799671159693]}"
17128,-0.50391245,0.70466095,0.38973734,0.7897125,8.53903984E8,0.03144,1.0,0.0,15.0,0.050085,0.32822,0.0383975,5,3.0930061,0.151835,0.0602325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.939659783492806,46.908027903426536]}"
17129,-0.46983057,0.7214109,0.42156795,0.8178413,8.54003984E8,0.02638,4.0,30.0,15.0,0.0445025,0.30164126,0.03023,5,1.6437472,0.12503625,0.05235375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.940053543309858,46.908029623431176]}"
17130,-0.43941465,0.721928,0.43244556,0.80101925,8.54003984E8,0.02565125,4.0,42.426407,16.0,0.0396075,0.27271125,0.03038125,5,2.2974863,0.1139675,0.04322375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.940447303152104,46.908031342080555]}"
17131,-0.45931786,0.7222171,0.40337574,0.7795875,8.54003984E8,0.0247575,6.0,67.08204,17.0,0.04068,0.2786375,0.0332275,5,2.2974863,0.1159475,0.0459325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.940841063019547,46.90803305937469]}"
17132,-0.4691959,0.7227692,0.4238066,0.78855187,8.54003984E8,0.0243175,6.0,94.86833,17.0,0.0438975,0.274485,0.0314125,5,2.2974863,0.11108,0.04266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9412348229121426,46.9080347753136]}"
17133,0.74248576,0.8135253,0.6261179,0.29791975,8.53303984E8,0.03538625,1.0,0.0,1.7053026E-13,0.037105,0.0246475,0.0133175,5,0.0,0.00618125,0.0012725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.915244091513438,46.90818846741265]}"
17134,0.7641765,0.6192358,0.64663947,0.2111184,8.53303984E8,0.03538625,1.0,0.0,1.7053026E-13,0.0351525,0.02207625,0.01341375,5,0.0,0.00420125,0.0054525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.915637851706126,46.908190271450984]}"
17135,0.68325675,0.59429336,0.5215921,0.24917881,8.53303984E8,0.0365,1.0,0.0,1.7053026E-13,0.03739375,0.02209,0.01228625,5,0.0,0.00579625,0.0054525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.916031611925244,46.908192074134085]}"
17136,0.7879113,0.78132564,0.6468206,0.18052141,8.53403984E8,0.0372975,1.0,0.0,1.7053026E-13,0.03739375,0.02209,0.0151325,5,0.0,0.0044075,0.00351375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.916425372170803,46.90819387546195]}"
17137,0.80483013,0.5645872,0.6584851,0.21024702,8.53403984E8,0.034575,1.0,0.0,1.7053026E-13,0.0374075,0.024675,0.0154625,5,0.0,0.00405,0.0063325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.916819132442749,46.90819567543457]}"
17138,0.68255836,0.7387119,0.55476993,0.23478818,8.53403984E8,0.03397,1.0,0.0,1.7053026E-13,0.0374075,0.024675,0.0134825,5,0.0,0.00453125,0.00351375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9172128927411,46.90819747405195]}"
17139,0.7964864,0.66512173,0.6670693,0.24181774,8.53403984E8,0.0354275,1.0,0.0,1.7053026E-13,0.03549625,0.024675,0.0149675,5,0.0,0.00389875,0.0049575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.917606653065776,46.90819927131412]}"
17140,0.76433796,0.8270155,0.6485075,0.21844766,8.53403984E8,0.03816375,1.0,0.0,1.7053026E-13,0.04017125,0.02213125,0.01349625,5,0.0,0.0044075,0.00139625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.918000413416819,46.90820106722101]}"
17141,0.6752736,0.82992685,0.49499512,0.18459284,8.53403984E8,0.0394975,1.0,0.0,1.7053026E-13,0.0501125,0.02468875,0.01351,5,0.0,0.0068,0.001685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.918394173794187,46.908202861772686]}"
17142,0.847833,0.76109284,0.6471793,0.035265967,8.53403984E8,0.0518175,1.0,0.0,1.7053026E-13,0.064715,0.022145,0.02022,5,0.0,0.00442125,0.00312875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.918787934197853,46.908204654969104]}"
17143,0.7462573,0.5913531,0.4543192,0.016909497,8.53403984E8,0.06246,1.0,0.0,1.7053026E-13,0.07346,0.0247025,0.02429,5,0.0,0.00702,0.0044625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.919181694627786,46.90820644681029]}"
17144,0.84794754,0.5974608,0.5562117,-0.02481296,8.53403984E8,0.0618275,1.0,0.0,1.7053026E-13,0.080115,0.0247025,0.0243175,5,0.0,0.00636,0.00601625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.919575455083994,46.908208237296236]}"
17145,0.867179,0.65289533,0.560464,-0.027344394,8.53403984E8,0.06181375,1.0,0.0,1.7053026E-13,0.08026625,0.0264075,0.02782375,5,0.0,0.00535625,0.0048475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.919969215566424,46.90821002642695]}"
17146,0.8767305,0.65150774,0.6333346,-0.12017523,8.53503984E8,0.06483875,1.0,0.0,1.7053026E-13,0.07897375,0.02471625,0.02856625,5,0.0,0.00535625,0.00571375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.920362976075118,46.90821181420241]}"
17147,0.8845863,0.62521636,0.5991159,-0.13064763,8.53503984E8,0.07016,1.0,0.0,1.7053026E-13,0.0885025,0.02218625,0.02952875,5,0.0,0.00582375,0.003775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.92075673661,46.908213600622624]}"
17148,0.90744567,0.5919799,0.69580275,-0.09209133,8.53503984E8,0.07515125,1.0,0.0,1.7053026E-13,0.088585,0.026435,0.03150875,5,0.0,0.00442125,0.0036375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.921150497171054,46.908215385687626]}"
17149,0.91121536,0.61933047,0.6786272,-0.18671016,8.53503984E8,0.07515125,1.0,0.0,1.7053026E-13,0.09173375,0.0222,0.03150875,5,0.0,0.00546625,0.00574125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.921544257758257,46.90821716939735]}"
17150,0.90496075,0.78119016,0.6475878,-0.19957761,8.53503984E8,0.0704075,1.0,0.0,1.7053026E-13,0.090785,0.0222,0.03150875,5,0.0,0.0050125,0.00351375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.92193801837162,46.90821895175185]}"
17151,0.9151824,0.59430414,0.6796758,-0.2066813,8.53503984E8,0.0700775,1.0,0.0,1.7053026E-13,0.09173375,0.02642125,0.0347125,5,0.0,0.004215,0.00537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.922331779011119,46.90822073275111]}"
